name,level2_name,level3_name,limit_year,fivesalaryavg,salaryavg,view_total,view_month,boy_rate,girl_rate,job_count,market_salary_median,salary_score,demand_score,popularity_score,value_ratio_score,composite_index
中兽医学,农学,动物医学类,四年,0,0,119957,5,0,0,0,,50.0,56.659267480577135,69.47835738068812,20.36625971143174,50.5
中药学,医学,中药学类,四年,10200,119813,720019,14,30,70,0,,50.34285714285714,56.659267480577135,35.40510543840179,53.66259711431742,50.5
中药学,医学,中药学类,四年,10200,119813,720019,14,30,70,0,,50.34285714285714,56.659267480577135,35.40510543840179,53.66259711431742,50.5
时尚传播,文学,新闻传播学类,四年,0,124770,121134,1,0,0,0,,50.0,56.659267480577135,69.70033296337404,20.36625971143174,50.5
物流管理,管理学,物流管理与工程类,四年,11000,115115,1101151,13,41,59,0,,58.62857142857143,56.659267480577135,19.089900110987784,48.05771365149833,50.5
乳品工程,工学,食品科学与工程类,四年,6300,103537,463244,4,44,56,0,,40.8,56.659267480577135,61.931187569367374,52.71920088790233,50.5
园艺,农学,植物生产类,四年,9700,71287,610531,13,37,63,0,,47.02857142857143,56.659267480577135,41.06548279689235,56.93673695893452,50.5
哈医学,医药卫生大类,中医药类,三年,0,108272,422179,3,0,0,0,,50.0,56.659267480577135,69.58934517203107,20.36625971143174,50.5
哈医学,医药卫生大类,中医药类,三年,0,108272,422179,3,0,0,0,,50.0,56.659267480577135,69.58934517203107,20.36625971143174,50.5
邮政工程,工学,自动化类,四年,0,118318,119139,1,0,0,0,,50.0,56.659267480577135,69.03440621531631,20.36625971143174,50.4
婴幼儿托育服务与管理,医药卫生大类,健康管理与促进类,三年,0,112353,119415,2,0,0,0,,50.0,56.659267480577135,69.25638179800222,20.36625971143174,50.4
公共事业管理,管理学,公共管理类,四年,10500,111765,807147,11,35,65,0,,52.628571428571426,56.659267480577135,29.966703662597098,51.72031076581576,50.3
中医康复技术,医药卫生大类,中医药类,三年,8300,95984,527945,11,0,0,0,,42.68571428571429,56.659267480577135,51.94228634850167,56.4927857935627,50.3
医学影像技术,医药卫生大类,医学技术类,三年,6900,102941,481030,8,38,62,0,,41.02857142857143,56.659267480577135,58.93451720310765,53.88457269700333,50.3
老年学,法学,社会学类,四年,0,98725,117416,1,0,0,0,,50.0,56.659267480577135,68.59045504994451,20.36625971143174,50.3
化妆品技术与工程,工学,轻工类,四年,0,119807,117162,2,0,0,0,,50.0,56.659267480577135,68.1465038845727,20.36625971143174,50.3
医学影像技术,医药卫生大类,医学技术类,三年,6900,102941,481030,8,38,62,0,,41.02857142857143,56.659267480577135,58.93451720310765,53.88457269700333,50.3
古文字学,历史学,历史学类,四年,0,91181,117276,47,0,0,0,,50.0,56.659267480577135,68.3684794672586,20.36625971143174,50.3
文物与博物馆学,历史学,历史学类,四年,10800,66245,974744,15,33,67,0,,56.17142857142857,56.659267480577135,22.19755826859044,49.944506104328525,50.3
医学美容技术,医药卫生大类,医学技术类,三年,9000,82379,566919,13,5,95,0,,44.4,56.659267480577135,46.17092119866815,56.82574916759157,50.2
会展,文学,新闻传播学类,四年,0,136024,117137,1,0,0,0,,50.0,56.659267480577135,67.9245283018868,20.36625971143174,50.2
防灾减灾科学与工程,理学,地球物理学类,四年,0,0,113283,3,0,0,0,,50.0,56.659267480577135,66.81465038845727,20.36625971143174,50.1
国际组织与全球治理,法学,政治学类,四年,0,94897,114784,48,0,0,0,,50.0,56.659267480577135,67.25860155382908,20.36625971143174,50.1
影视技术,艺术学,戏剧与影视学类,四年,0,136177,112716,53,0,0,0,,50.0,56.659267480577135,66.37069922308547,20.36625971143174,50.0
康复治疗学,医学,医学技术类,四年,9700,92326,636557,34,33,67,0,,47.02857142857143,56.659267480577135,38.8457269700333,55.826859045504996,50.0
舞蹈表演,艺术学,音乐与舞蹈学类,四年,9000,71411,573129,5,31,69,0,,44.4,56.659267480577135,45.28301886792452,56.38179800221975,50.0
交通管理,管理学,公共管理类,四年,0,108814,442006,7,51,49,0,,50.0,56.659267480577135,65.70477247502775,20.36625971143174,49.9
蒙医学,医药卫生大类,中医药类,三年,0,108272,111183,4,44,56,0,,50.0,56.659267480577135,65.59378468368479,20.36625971143174,49.9
蒙医学,医药卫生大类,中医药类,三年,0,108272,111183,4,44,56,0,,50.0,56.659267480577135,65.59378468368479,20.36625971143174,49.9
侦查学,法学,公安学类,四年,10600,122300,905125,5,83,17,0,,53.65714285714286,56.659267480577135,25.305216426193127,50.72142064372919,49.9
包装设计,艺术学,设计学类,四年,0,127192,111833,54,0,0,0,,50.0,56.659267480577135,65.92674805771364,20.36625971143174,49.9
实验艺术,艺术学,美术学类,四年,0,125018,110247,1,0,0,0,,50.0,56.659267480577135,64.81687014428414,20.36625971143174,49.8
智能测控工程,工学,电子信息类,四年,0,134555,110830,7,0,0,0,,50.0,56.659267480577135,65.03884572697004,20.36625971143174,49.8
精细化工,工学,化工与制药类,四年,0,97201,110039,2,0,0,0,,50.0,56.659267480577135,64.59489456159822,20.36625971143174,49.7
流行音乐,艺术学,音乐与舞蹈学类,四年,0,115059,109316,29,0,0,0,,50.0,56.659267480577135,63.70699223085461,20.36625971143174,49.6
智能装备与系统,工学,自动化类,四年,0,0,107146,4,0,0,0,,50.0,56.659267480577135,62.81908990011099,20.36625971143174,49.5
健康管理,医药卫生大类,健康管理与促进类,三年,7000,173176,511999,3,15,85,0,,41.14285714285714,56.659267480577135,54.16204217536071,53.05216426193119,49.5
飞行器控制与信息工程,工学,航空航天类,四年,0,0,108659,4,0,0,0,,50.0,56.659267480577135,63.04106548279689,20.36625971143174,49.5
手语翻译,文学,中国语言文学类,四年,0,119200,104278,26,0,0,0,,50.0,56.659267480577135,62.15316315205327,20.36625971143174,49.4
移民管理,法学,公安学类,四年,0,151739,104999,3,0,0,0,,50.0,56.659267480577135,62.375138734739174,20.36625971143174,49.4
体育旅游,教育学,体育学类,四年,0,37959,103430,3,0,0,0,,50.0,56.659267480577135,61.70921198668147,20.36625971143174,49.3
食品营养与健康,工学,食品科学与工程类,四年,0,0,102883,3,0,0,0,,50.0,56.659267480577135,61.48723640399556,20.36625971143174,49.3
海洋信息工程,工学,电子信息类,四年,0,145687,104272,3,0,0,0,,50.0,56.659267480577135,61.931187569367374,20.36625971143174,49.3
人文教育,教育学,教育学类,四年,9900,97831,735379,6,22,78,0,,48.17142857142857,56.659267480577135,33.74028856825748,52.38623751387348,49.2
核电技术与控制工程,工学,自动化类,四年,0,114410,102708,1,0,0,0,,50.0,56.659267480577135,61.04328523862376,20.36625971143174,49.2
财政学,经济学,财政学类,四年,11000,121819,1490907,19,29,71,0,,58.62857142857143,56.659267480577135,13.09655937846837,45.39400665926748,49.2
考古学,历史学,历史学类,四年,10900,0,1336102,16,40,60,0,,57.657142857142865,56.659267480577135,14.206437291897899,46.17092119866815,49.1
藏医学,医药卫生大类,中医药类,三年,0,108272,101440,3,0,0,0,,50.0,56.659267480577135,60.26637069922308,20.36625971143174,49.1
藏医学,医药卫生大类,中医药类,三年,0,108272,101440,3,0,0,0,,50.0,56.659267480577135,60.26637069922308,20.36625971143174,49.1
城市水系统工程,工学,土木类,四年,0,86769,99906,28,0,0,0,,50.0,56.659267480577135,59.711431742508324,20.36625971143174,49.0
电机电器智能化,工学,电气类,四年,0,117157,99353,2,0,0,0,,50.0,56.659267480577135,59.48945615982242,20.36625971143174,49.0
技术侦查学,法学,公安学类,四年,0,146330,98223,36,0,0,0,,50.0,56.659267480577135,58.82352941176471,20.36625971143174,48.9
康复物理治疗,医学,医学技术类,四年,0,112096,98900,6,0,0,0,,50.0,56.659267480577135,59.26748057713651,20.36625971143174,48.9
出入境管理,法学,公安学类,四年,0,90296,97143,1,0,0,0,,50.0,56.659267480577135,58.157602663706996,20.36625971143174,48.8
创业管理,管理学,工商管理类,四年,0,137428,93182,12,0,0,0,,50.0,56.659267480577135,57.491675915649274,20.36625971143174,48.7
社会政策,法学,社会学类,四年,0,135955,93215,26264,0,0,0,,50.0,56.659267480577135,57.71365149833518,20.36625971143174,48.7
邮政管理,管理学,管理科学与工程类,四年,0,0,92394,1,0,0,0,,50.0,56.659267480577135,56.82574916759157,20.36625971143174,48.6
电缆工程,工学,电气类,四年,0,117157,92354,4,0,0,0,,50.0,56.659267480577135,56.38179800221975,20.36625971143174,48.5
公安政治工作,法学,公安学类,四年,0,135195,92312,37,0,0,0,,50.0,56.659267480577135,56.15982241953385,20.36625971143174,48.5
舞蹈教育,艺术学,音乐与舞蹈学类,四年,0,89442,92376,24,0,0,0,,50.0,56.659267480577135,56.60377358490566,20.36625971143174,48.5
秘书学,文学,中国语言文学类,四年,8800,109448,625501,4,18,82,0,,43.6,56.659267480577135,39.733629300776904,53.38512763596004,48.4
化工安全工程,工学,化工与制药类,四年,0,122721,91421,44,0,0,0,,50.0,56.659267480577135,55.71587125416204,20.36625971143174,48.4
生物科学,理学,生物科学类,四年,10900,107862,1668511,23,29,71,0,,57.657142857142865,56.659267480577135,11.098779134295228,44.72807991120977,48.4
运动与公共健康,医学,公共卫生与预防医学类,四年,0,101078,91837,31,0,0,0,,50.0,56.659267480577135,55.937846836847946,20.36625971143174,48.4
融合教育,教育学,教育学类,四年,0,0,88722,3,0,0,0,,50.0,56.659267480577135,54.827968923418425,20.36625971143174,48.3
会计学,管理学,工商管理类,四年,11100,121665,2552723,83,23,77,0,,59.94285714285714,56.659267480577135,5.549389567147614,42.61931187569367,48.2
电气工程及其自动化,工学,电气类,四年,11300,128966,4097288,250,82,18,0,,62.05714285714286,56.659267480577135,1.3318534961154143,41.28745837957825,48.2
马业科学,农学,动物生产类,四年,0,0,85032,41,0,0,0,,50.0,56.659267480577135,54.16204217536071,20.36625971143174,48.2
土木、水利与交通工程,工学,土木类,四年,0,104802,84072,1,0,0,0,,50.0,56.659267480577135,53.718091009988896,20.36625971143174,48.1
香料香精技术与工程,工学,轻工类,四年,0,104298,84572,7,0,0,0,,50.0,56.659267480577135,53.94006659267481,20.36625971143174,48.1
养老服务管理,管理学,公共管理类,四年,0,59533,83925,4,0,0,0,,50.0,56.659267480577135,53.496115427302996,20.36625971143174,48.1
智能无人系统技术,工学,兵器类,四年,0,155261,83233,5,0,0,0,,50.0,56.659267480577135,52.83018867924528,20.36625971143174,48.0
针灸推拿,医药卫生大类,中医药类,三年,0,112418,519815,23,40,60,0,,50.0,56.659267480577135,53.27413984461708,20.36625971143174,48.0
体育教育,教育学,体育学类,四年,10400,108280,1021295,13,79,21,0,,51.542857142857144,56.659267480577135,20.865704772475027,48.50166481687015,48.0
生物医药数据科学,医学,医学技术类,四年,0,156952,83454,4,0,0,0,,50.0,56.659267480577135,53.274139844617096,20.36625971143174,48.0
应用心理学,理学,心理学类,四年,10800,124141,1582441,14,28,72,0,,56.17142857142857,56.659267480577135,11.986681465038856,44.950055493895675,48.0
水利科学与工程,工学,水利类,四年,0,105235,83109,2,0,0,0,,50.0,56.659267480577135,52.608213096559375,20.36625971143174,47.9
生物工程,工学,生物工程类,四年,10200,105578,970819,29,54,46,0,,50.34285714285714,56.659267480577135,22.641509433962256,49.38956714761376,47.9
机械设计制造及其自动化,工学,机械类,四年,11200,115748,3498140,79,92,8,0,,61.08571428571429,56.659267480577135,1.9977802441731427,41.3984461709212,47.9
化学测量学与技术,理学,化学类,四年,0,109311,82424,2,0,0,0,,50.0,56.659267480577135,51.72031076581576,20.36625971143174,47.8
土木、水利与海洋工程,工学,土木类,四年,0,101235,82775,2,0,0,0,,50.0,56.659267480577135,51.94228634850167,20.36625971143174,47.8
实验动物学,农学,动物医学类,四年,0,83366,82230,1,0,0,0,,50.0,56.659267480577135,51.49833518312985,20.36625971143174,47.8
应用化学,理学,化学类,四年,10100,111105,957859,14,56,44,0,,49.371428571428574,56.659267480577135,23.307436182019984,49.61154273029967,47.7
智能体育工程,教育学,体育学类,四年,0,156749,79581,2,0,0,0,,50.0,56.659267480577135,50.83240843507214,20.36625971143174,47.7
数字经济,经济学,经济学类,四年,0,174674,533007,20,0,0,0,,50.0,56.659267480577135,50.83240843507215,20.36625971143174,47.7
经济动物学,农学,动物生产类,四年,0,81185,79232,25,0,0,0,,50.0,56.659267480577135,50.61043285238623,20.36625971143174,47.6
司法警察学,法学,法学类,四年,0,125310,538362,6,0,0,0,,50.0,56.659267480577135,50.16648168701443,20.36625971143174,47.6
智能工程与创意设计,工学,自动化类,四年,0,168806,78158,2,0,0,0,,50.0,56.659267480577135,50.16648168701443,20.36625971143174,47.6
临床工程技术,工学,生物医学工程类,四年,0,0,77916,4,0,0,0,,50.0,56.659267480577135,49.944506104328525,20.36625971143174,47.5
合成生物学,工学,生物工程类,四年,0,96158,77504,4,0,0,0,,50.0,56.659267480577135,49.72253052164262,20.36625971143174,47.5
食品药品环境犯罪侦查技术,工学,公安技术类,四年,0,117106,77226,1,0,0,0,,50.0,56.659267480577135,49.50055493895671,20.36625971143174,47.5
消防政治工作,法学,公安学类,四年,0,118884,75067,32,0,0,0,,50.0,56.659267480577135,48.834628190899,20.36625971143174,47.4
水生动物医学,农学,水产类,四年,0,88731,77117,1,0,0,0,,50.0,56.659267480577135,49.27857935627081,20.36625971143174,47.4
音乐治疗,艺术学,音乐与舞蹈学类,四年,0,92299,76366,2,0,0,0,,50.0,56.659267480577135,49.056603773584904,20.36625971143174,47.4
反恐警务,法学,公安学类,四年,0,150920,74235,32,0,0,0,,50.0,56.659267480577135,48.3906770255272,20.36625971143174,47.3
地理科学,理学,地理科学类,四年,10500,78769,1278821,13,31,69,0,,52.628571428571426,56.659267480577135,15.316315205327413,46.503884572697004,47.3
智能飞行器技术,工学,航空航天类,四年,0,172014,74199,4,0,0,0,,50.0,56.659267480577135,48.16870144284129,20.36625971143174,47.3
维医学,医药卫生大类,中医药类,三年,0,107947,73232,3,30,70,0,,50.0,56.659267480577135,47.835738068812425,20.36625971143174,47.2
维医学,医药卫生大类,中医药类,三年,0,107947,73232,3,30,70,0,,50.0,56.659267480577135,47.835738068812425,20.36625971143174,47.2
旅游地学与规划工程,工学,地质类,四年,0,133514,72791,4,0,0,0,,50.0,56.659267480577135,47.28079911209767,20.36625971143174,47.1
数据警务技术,工学,公安技术类,四年,0,137256,71723,2,0,0,0,,50.0,56.659267480577135,46.61487236403996,20.36625971143174,47.0
教育学,教育学,教育学类,四年,10700,110637,1929107,20,17,83,0,,54.628571428571426,56.659267480577135,9.322974472807985,44.062153163152054,46.9
大数据管理与应用,管理学,管理科学与工程类,四年,0,132496,569073,24,0,0,0,,50.0,56.659267480577135,45.72697003329633,20.36625971143174,46.9
海洋机器人,工学,海洋工程类,四年,0,136422,71454,1,0,0,0,,50.0,56.659267480577135,45.72697003329633,20.36625971143174,46.9
智能材料与结构,工学,材料类,四年,0,124825,71331,2,0,0,0,,50.0,56.659267480577135,45.504994450610425,20.36625971143174,46.9
智能影像工程,医学,医学技术类,四年,0,143624,69810,1,0,0,0,,50.0,56.659267480577135,45.28301886792453,20.36625971143174,46.8
材料设计科学与工程,工学,材料类,四年,0,106200,69475,1,0,0,0,,50.0,56.659267480577135,45.061043285238625,20.36625971143174,46.8
精算学,经济学,金融学类,四年,0,132253,573533,5,0,0,0,,50.0,56.659267480577135,45.06104328523863,20.36625971143174,46.8
土地整治工程,工学,农业工程类,四年,0,123146,68703,1,0,0,0,,50.0,56.659267480577135,44.839067702552725,20.36625971143174,46.8
陶瓷艺术设计,艺术学,设计学类,四年,0,118666,66552,3,0,0,0,,50.0,56.659267480577135,44.39511653718091,20.36625971143174,46.7
应急装备技术与工程,工学,机械类,四年,0,93373,67368,1,0,0,0,,50.0,56.659267480577135,44.61709211986682,20.36625971143174,46.7
服务科学与工程,工学,计算机类,四年,0,113918,66355,81,0,0,0,,50.0,56.659267480577135,44.173140954495004,20.36625971143174,46.7
体能训练,教育学,体育学类,四年,0,0,63879,2,0,0,0,,50.0,56.659267480577135,43.72918978912319,20.36625971143174,46.6
纪检监察,法学,法学类,四年,0,125310,65165,11,0,0,0,,50.0,56.659267480577135,43.9511653718091,20.36625971143174,46.6
人居环境科学与技术,工学,建筑类,四年,0,95218,63717,3,0,0,0,,50.0,56.659267480577135,43.5072142064373,20.36625971143174,46.6
动物医学,农学,动物医学类,五年，四年,10200,86463,1245712,77,48,52,0,,50.34285714285714,56.659267480577135,16.20421753607104,46.392896781354054,46.5
流行舞蹈,艺术学,音乐与舞蹈学类,四年,0,75084,61642,34,0,0,0,,50.0,56.659267480577135,42.84128745837958,20.36625971143174,46.5
海关检验检疫安全,管理学,公共管理类,四年,0,126129,61934,4,0,0,0,,50.0,56.659267480577135,43.06326304106548,20.36625971143174,46.5
生物质科学与工程,农学,自然保护与环境生态类,四年,0,153265,62273,2,0,0,0,,50.0,56.659267480577135,43.28523862375139,20.36625971143174,46.5
医疗产品管理,管理学,公共管理类,四年,0,46032,60001,35,0,0,0,,50.0,56.659267480577135,42.17536071032186,20.36625971143174,46.4
土地科学与技术,农学,自然保护与环境生态类,四年,0,106703,60043,2,0,0,0,,50.0,56.659267480577135,42.39733629300777,20.36625971143174,46.4
网络空间安全,工学,计算机类,四年,0,139583,600653,33,0,0,0,,50.0,56.659267480577135,42.39733629300777,20.36625971143174,46.4
农学,农学,植物生产类,四年,9400,92411,926354,18,53,47,0,,45.77142857142857,56.659267480577135,24.6392896781354,48.39067702552719,46.3
草坪科学与工程,农学,草学类,四年,0,0,59430,40,0,0,0,,50.0,56.659267480577135,41.953385127635954,20.36625971143174,46.3
自然资源登记与管理,管理学,公共管理类,四年,0,106416,58995,41,0,0,0,,50.0,56.659267480577135,41.73140954495005,20.36625971143174,46.3
康复作业治疗,医学,医学技术类,四年,0,110239,58391,1,0,0,0,,50.0,56.659267480577135,41.509433962264154,20.36625971143174,46.3
食品科学与工程,工学,食品科学与工程类,四年,9900,106720,1105428,24,38,62,0,,48.17142857142857,56.659267480577135,18.64594894561597,47.502774694783575,46.2
智能制造工程,工学,机械类,四年,0,106986,612569,23,0,0,0,,50.0,56.659267480577135,40.84350721420644,20.36625971143174,46.2
增材制造工程,工学,机械类,四年,0,94549,57818,4,0,0,0,,50.0,56.659267480577135,41.06548279689235,20.36625971143174,46.2
海警执法,法学,公安学类,四年,0,156272,57294,1,0,0,0,,50.0,56.659267480577135,40.84350721420644,20.36625971143174,46.2
兽医公共卫生,农学,动物医学类,五年,0,85394,58027,8,0,0,0,,50.0,56.659267480577135,41.28745837957825,20.36625971143174,46.2
监狱学,法学,法学类,四年,9200,124677,909697,19,80,20,0,,45.14285714285714,56.659267480577135,25.083240843507213,48.27968923418424,46.1
冰雪运动,教育学,体育学类,四年,0,0,56682,1,0,0,0,,50.0,56.659267480577135,40.399556048834626,20.36625971143174,46.1
机器人工程,工学,自动化类,四年,0,125173,618198,24,0,0,0,,50.0,56.659267480577135,40.399556048834626,20.36625971143174,46.1
饲料工程,农学,动物生产类,四年,0,83958,56241,29,0,0,0,,50.0,56.659267480577135,39.733629300776904,20.36625971143174,46.0
生物农药科学与工程,农学,植物生产类,四年,0,113752,54882,37,0,0,0,,50.0,56.659267480577135,39.51165371809101,20.36625971143174,46.0
生物医学,医学,基础医学类,四年,0,107440,629915,6,0,0,0,,50.0,56.659267480577135,39.511653718091,20.36625971143174,46.0
生物技术,理学,生物科学类,四年,10100,108298,1324796,22,47,53,0,,49.371428571428574,56.659267480577135,14.650388457269685,46.05993340732519,45.9
回医学,医学,中医学类,五年,0,85435,54655,1,0,0,0,,50.0,56.659267480577135,39.06770255271921,20.36625971143174,45.9
丝绸设计与工程,工学,纺织类,四年,0,63501,54752,30,0,0,0,,50.0,56.659267480577135,39.289678135405104,20.36625971143174,45.9
经济林,农学,林学类,四年,0,105435,53959,27,0,0,0,,50.0,56.659267480577135,38.8457269700333,20.36625971143174,45.9
中药制药,医药卫生大类,中医药类,三年,0,121418,53605,1,0,0,0,,50.0,56.659267480577135,38.51276359600444,20.36625971143174,45.8
中药制药,医药卫生大类,中医药类,三年,0,121418,53605,1,0,0,0,,50.0,56.659267480577135,38.51276359600444,20.36625971143174,45.8
康复工程,工学,生物医学工程类,四年,0,103079,51924,5,0,0,0,,50.0,56.659267480577135,38.17980022197558,20.36625971143174,45.8
农药化肥,农学,植物生产类,四年,0,0,50686,2,0,0,0,,50.0,56.659267480577135,37.51387347391787,20.36625971143174,45.7
傣医学,医学,中医学类,五年,0,96190,50873,1,0,0,0,,50.0,56.659267480577135,37.84683684794672,20.36625971143174,45.7
傣医学,医学,中医学类,五年,0,96190,50873,1,0,0,0,,50.0,56.659267480577135,37.84683684794672,20.36625971143174,45.7
能源服务工程,工学,能源动力类,四年,0,115199,48613,56,0,0,0,,50.0,56.659267480577135,36.84794672586016,20.36625971143174,45.6
涂料工程,工学,化工与制药类,四年,0,97176,49327,44,0,0,0,,50.0,56.659267480577135,37.29189789123196,20.36625971143174,45.6
医疗保险,管理学,公共管理类,四年,0,44345,49025,3,0,0,0,,50.0,56.659267480577135,37.06992230854607,20.36625971143174,45.6
药膳与食疗,医药卫生大类,中医药类,三年,0,93667,47278,25,0,0,0,,50.0,56.659267480577135,36.18201997780244,20.36625971143174,45.5
农业智能装备工程,工学,农业工程类,四年,0,144589,48392,2,0,0,0,,50.0,56.659267480577135,36.625971143174255,20.36625971143174,45.5
塔玛齐格特语,文学,外国语言文学类,四年,0,125114,47577,14,0,0,0,,50.0,56.659267480577135,36.40399556048835,20.36625971143174,45.5
医学影像学,医学,临床医学类,五年,10400,88080,1958921,31,35,65,0,,51.542857142857144,56.659267480577135,8.87902330743617,43.951165371809104,45.5
爪哇语,文学,外国语言文学类,四年,0,149060,45877,12,0,0,0,,50.0,56.659267480577135,35.73806881243064,20.36625971143174,45.4
运动能力开发,教育学,体育学类,四年,0,144048,47168,25,0,0,0,,50.0,56.659267480577135,35.960044395116526,20.36625971143174,45.4
海警舰艇指挥与技术,工学,公安技术类,四年,0,142922,45140,1,0,0,0,,50.0,56.659267480577135,35.516093229744726,20.36625971143174,45.4
国际税收,经济学,财政学类,四年,0,106467,45092,3,0,0,0,,50.0,56.659267480577135,35.294117647058826,20.36625971143174,45.3
复合材料成型工程,工学,材料类,四年,0,117128,44875,1,0,0,0,,50.0,56.659267480577135,34.85016648168701,20.36625971143174,45.3
美术教育,艺术学,美术学类,四年,0,91853,45090,1,0,0,0,,50.0,56.659267480577135,35.072142064372926,20.36625971143174,45.3
菌物科学与工程,农学,植物生产类,四年,0,0,41754,38,0,0,0,,50.0,56.659267480577135,34.4062153163152,20.36625971143174,45.2
可持续能源,工学,能源动力类,四年,0,124234,44229,2,0,0,0,,50.0,56.659267480577135,34.62819089900111,20.36625971143174,45.2
邮轮工程与管理,工学,交通运输类,四年,0,0,41556,30,0,0,0,,50.0,56.659267480577135,34.1842397336293,20.36625971143174,45.2
海警后勤管理,管理学,公共管理类,四年,0,132708,40603,30,0,0,0,,50.0,56.659267480577135,33.7402885682575,20.36625971143174,45.1
智能采矿工程,工学,矿业类,四年,0,119329,41146,2,0,0,0,,50.0,56.659267480577135,33.96226415094338,20.36625971143174,45.1
劳动教育,教育学,教育学类,四年,0,119904,40461,27,0,0,0,,50.0,56.659267480577135,33.51831298557158,20.36625971143174,45.1
科学史,历史学,历史学类,四年,0,105774,40381,1,0,0,0,,50.0,56.659267480577135,33.29633740288568,20.36625971143174,45.0
职业卫生工程,工学,安全科学与工程类,四年,0,102722,39974,1,0,0,0,,50.0,56.659267480577135,32.85238623751387,20.36625971143174,45.0
国际经济发展合作,经济学,经济与贸易类,四年,0,92188,40256,2,0,0,0,,50.0,56.659267480577135,33.07436182019978,20.36625971143174,45.0
海外安全管理,管理学,公共管理类,四年,0,145074,37843,1,0,0,0,,50.0,56.659267480577135,32.186459489456155,20.36625971143174,44.9
光电信息材料与器件,工学,材料类,四年,0,220293,38072,2,0,0,0,,50.0,56.659267480577135,32.408435072142055,20.36625971143174,44.9
零售业管理,管理学,工商管理类,四年,0,119045,38773,46,0,0,0,,50.0,56.659267480577135,32.63041065482797,20.36625971143174,44.9
纤维艺术,艺术学,美术学类,四年,0,108615,37104,28,0,0,0,,50.0,56.659267480577135,31.964483906770255,20.36625971143174,44.8
铁路警务,法学,公安学类,四年,0,0,35578,1,0,0,0,,50.0,56.659267480577135,31.52053274139844,20.36625971143174,44.8
智慧牧业科学与工程,农学,动物生产类,四年,0,126896,37062,26,0,0,0,,50.0,56.659267480577135,31.742508324084355,20.36625971143174,44.8
食用菌科学与工程,工学,食品科学与工程类,四年,0,120871,33345,31,0,0,0,,50.0,56.659267480577135,30.854605993340726,20.36625971143174,44.7
白俄罗斯语,文学,外国语言文学类,四年,0,0,33716,19,0,0,0,,50.0,56.659267480577135,31.07658157602664,20.36625971143174,44.7
氢能科学与工程,工学,能源动力类,四年,0,132109,33955,2,0,0,0,,50.0,56.659267480577135,31.298557158712555,20.36625971143174,44.7
皮金语,文学,外国语言文学类,四年,0,115597,33310,19,0,0,0,,50.0,56.659267480577135,30.632630410654826,20.36625971143174,44.6
护理学,医学,护理学类,四年,10400,81027,2664893,51,0,0,0,,51.542857142857144,56.659267480577135,4.883462819089885,41.95338512763596,44.6
白酒酿造工程,工学,食品科学与工程类,四年,0,100236,33208,2,0,0,0,,50.0,56.659267480577135,30.410654827968926,20.36625971143174,44.6
生殖健康管理,医药卫生大类,健康管理与促进类,三年,0,0,32321,2,0,0,0,,50.0,56.659267480577135,30.188679245283012,20.36625971143174,44.6
行星科学,理学,地球物理学类,四年,0,126930,31281,3,0,0,0,,50.0,56.659267480577135,29.522752497225312,20.36625971143174,44.5
阿姆哈拉语,文学,外国语言文学类,四年,0,121676,32251,2,0,0,0,,50.0,56.659267480577135,29.966703662597112,20.36625971143174,44.5
汤加语,文学,外国语言文学类,四年,0,122820,32056,15,0,0,0,,50.0,56.659267480577135,29.744728079911212,20.36625971143174,44.5
塞苏陀语,文学,外国语言文学类,四年,0,0,31043,11,0,0,0,,50.0,56.659267480577135,29.300776914539412,20.36625971143174,44.4
戏剧教育,艺术学,戏剧与影视学类,四年,0,96789,30075,24,0,0,0,,50.0,56.659267480577135,29.078801331853498,20.36625971143174,44.4
医学营养,医药卫生大类,健康管理与促进类,三年,7100,59484,939376,8,14,86,0,,41.25714285714286,56.659267480577135,24.4173140954495,45.94894561598224,44.1
历史学,历史学,历史学类,四年,9700,58974,1676399,11,30,70,0,,47.02857142857143,56.659267480577135,10.876803551609314,44.173140954495004,44.1
学前教育,教育学,教育学类,四年,9800,101581,1939850,15,6,94,0,,47.714285714285715,56.659267480577135,9.100998890122085,43.28523862375139,43.9
心理咨询,医药卫生大类,健康管理与促进类,三年,7500,74543,1148624,3,25,75,0,,41.37142857142857,56.659267480577135,17.98002219755827,44.61709211986681,42.9
小学教育,教育学,教育学类,四年,9000,101581,2128671,19,9,91,0,,44.4,56.659267480577135,7.991120976692571,42.28634850166482,42.3
数据科学与大数据技术,工学,计算机类,四年,0,134678,1445580,82,0,0,0,,50.0,56.659267480577135,13.31853496115427,20.36625971143174,42.1
中医学,医药卫生大类,中医药类,三年,0,104407,2539608,42,40,60,0,,50.0,56.659267480577135,5.882352941176478,20.36625971143174,40.9
中医学,医药卫生大类,中医药类,三年,0,104407,2539608,42,40,60,0,,50.0,56.659267480577135,5.882352941176478,20.36625971143174,40.9
临床医学,医药卫生大类,临床医学类,三年,0,103337,3198751,47,44,56,0,,50.0,56.659267480577135,2.996670366259707,20.36625971143174,40.5
临床医学,医药卫生大类,临床医学类,三年,0,103337,3198751,47,44,56,0,,50.0,56.659267480577135,2.996670366259707,20.36625971143174,40.5
口腔医学,医药卫生大类,临床医学类,三年,0,101217,3261204,56,42,58,0,,50.0,56.659267480577135,2.552719200887907,20.36625971143174,40.4
