job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,search_keyword,salary_avg,has_salary
五险一金/双休/老员工薪资稳定一万+/公司年轻人多都是想赚钱的,8000-16000元,8000.0,16000.0,12,河南骏威大数据科技有限公司,300-499人,股份制企业,云计算/大数据,芜湖,弋江区·南瑞街道,无经验,高中,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1355367630J40827907507.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['个人客户', '电话销售', '网络销售', '售前客服', '车险']",自来水公司员工,12000.0,True
自来水厂技术员（双休）,5000-6000元,5000.0,6000.0,12,苏州市全创人力资源有限公司,咨询服务,20-99人,,苏州,相城·黄桥,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC223623710J40828366107.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['自动化设备', '电气设备', '机械设备']",自来水公司员工,5500.0,True
人力资源公司-员工关系岗,5000-7000元,5000.0,7000.0,12,北京卓仕企业管理有限公司,500-999人,民营,咨询服务,北京,朝阳·呼家楼,经验不限,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC883810730J40917985702.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['入转调离', '劳动关系', '人际关系管理', '沟通管理', '外包员工', '外包', '人力资源公司']",自来水公司员工,6000.0,True
员工宿舍+底薪8k+房产销售+师傅带教+上市公司,8000-15000元,8000.0,15000.0,12,北京我爱我家房地产经纪有限公司,10000人以上,上市公司,房地产中介,北京,朝阳·南磨房,经验不限,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC156263720J40491728607.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,[],自来水公司员工,11500.0,True
干到退休+公司都是老员工+可持续发展+五险一金,6000-12000元,6000.0,12000.0,12,中税网(北京)智能科技有限公司河南分公司,1000-9999人,民营,企业服务,郑州,管城·北下街,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1240429330J40735530913.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['电话销售', '会议/会展销售', '企业客户', '个人客户']",自来水公司员工,9000.0,True
自来水抢险人员,4000-5000元,4000.0,5000.0,12,四川创新动力信息科技有限责任公司,500-999人,民营,运营商/增值服务,成都,双流·黄水,经验不限,高中,自来水公司员工,http://www.zhaopin.com/jobdetail/CC130382520J40840499614.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,['户外、夜间作业及值守'],自来水公司员工,4500.0,True
急聘普工/操作工-五险一金,4000-5000元,4000.0,5000.0,12,苏州市全创人力资源有限公司,咨询服务,20-99人,,苏州,虎丘·浒墅关,经验不限,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC223623710J40824822307.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['两班倒', '五险一金']",自来水公司员工,4500.0,True
员工关系专员/10-12K/朝九晚六/乙方人资公司经验优先,6000-8000元,6000.0,8000.0,12,广东省天悦人力资源有限公司,20人以下,民营,人力资源服务,厦门,思明·筼筜,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1274351500J40914431915.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,['劳动关系'],自来水公司员工,7000.0,True
员工关系专员-三亚科城才智咨询服务有限公司,8000-10000元,8000.0,10000.0,12,三亚科城教育有限公司,20-99人,国企,学术/科研,三亚,崖州区,3-5年,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1354092310J40871194112.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,['入转调离'],自来水公司员工,9000.0,True
售后客服/实体行业/大公司/员工餐,4000-6000元,4000.0,6000.0,12,深圳汉格激光科技有限公司,20-99人,民营,电气机械/电力设备,郑州,中牟·郑庵,经验不限,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1245924640J40976277504.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,['售后客服'],自来水公司员工,5000.0,True
产品营销专员（上市公司正式员工）,1.2-1.4万·15薪,12000.0,14000.0,15,上海杰艾企业管理咨询有限公司,500-999人,外商独资,咨询服务,厦门,思明·嘉莲,1-3年,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CC701127020J40822096307.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['项目管理', '产品生命周期管理', '仓储物流']",自来水公司员工,13000.0,True
招普工/操作工 月入7000,6000-7000元,6000.0,7000.0,12,无锡爱科派生物科技有限公司,20-99人,民营,贸易/进出口,无锡,滨湖·雪浪,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC322214720J40688863806.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,['两班倒'],自来水公司员工,6500.0,True
烟台某自来水文职岗,5000-7000元,5000.0,7000.0,12,新赛道(山东)人才发展有限公司,20-99人,民营,人力资源服务,烟台,福山·福莱山,经验不限,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1485605790J40831306105.htm?refcode=4019&srccode=401903&preactionid=84685c2b-040c-44c8-bc6c-fe823544570d,"['周末双休', '五险一金', '资料管理', '公文写作', '会务活动']",自来水公司员工,6000.0,True
自来水管道维修,6000-8000元,6000.0,8000.0,12,青岛路达市政新型材料有限公司,20-99人,民营,房地产开发,青岛,李沧·世园,3-5年,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC528030120J40829768614.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,['焊工证'],自来水公司员工,7000.0,True
助贷客户经理（公司资源+员工宿舍+带薪年假）,8000-12000元,8000.0,12000.0,12,安徽资信汽车服务有限公司,100-299人,民营,银行,合肥,蜀山·南七,经验不限,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC533493780J40491056405.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['销售', '电话销售', '面销', '网络销售', '接受小白  可带薪培训', '属于网电面结合 不是纯电销', '助贷行业', '贷后管理', '个人客户信贷和抵押业务']",自来水公司员工,10000.0,True
公司直招员工司机,8000-12000元,8000.0,12000.0,12,杭州荣鑫达信息科技有限公司,新能源汽车,20-99人,,杭州,上城·九堡,3-5年,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1497680150J40736840116.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['C1驾驶证', 'A2驾驶证', 'B2驾驶证', '客运司机', '商务司机', '吃苦耐劳', '品行端正', '无不良记录']",自来水公司员工,10000.0,True
诚招普工/操作工 月入8000（五险一金）,6000-8000元,6000.0,8000.0,12,青岛路达市政新型材料有限公司,20-99人,民营,房地产开发,青岛,李沧·世园,3-5年,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC528030120J40829489214.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['社会保险', '月结']",自来水公司员工,7000.0,True
轻松电话销售（公司精准资源+员工宿舍+社保）,8000-12000元,8000.0,12000.0,12,安徽资信汽车服务有限公司,100-299人,民营,银行,合肥,蜀山·南七,经验不限,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC533493780J40661112405.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['个人客户', '第三方助贷平台', '接受无经验小白', '电网面结合 不单一', '公司提供资源']",自来水公司员工,10000.0,True
湖北盐业集团有限公司财务资产部 员工2,6000-11000元,6000.0,11000.0,12,湖北农业发展集团有限公司,1000-9999人,国企,农/林/牧/渔,武汉,江汉·花楼街,1-3年,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1389323200J40511454011.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['核算会计', '总账会计', '成本会计', '会计中级职称', 'CPA中国注册会计师']",自来水公司员工,8500.0,True
烟台某自来水文职,5000-7000元,5000.0,7000.0,12,新赛道(山东)人才发展有限公司,20-99人,民营,人力资源服务,烟台,福山·福莱山,经验不限,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1485605790J40829621505.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['内勤管理', '企业文化']",自来水公司员工,6000.0,True
高薪销售专员（高提成+员工宿舍+公司资源）,8000-12000元,8000.0,12000.0,12,安徽资信汽车服务有限公司,100-299人,民营,银行,合肥,蜀山·南七,经验不限,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC533493780J40491057205.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['个人客户', '电话销售', '客服', '大客户代表', '助贷', '销售']",自来水公司员工,10000.0,True
航空公司员工公寓前台,4000-5000元,4000.0,5000.0,12,上海邦芒人力资源有限公司,500-999人,民营,人力资源服务,深圳,宝安·航城,经验不限,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC558031420J40900972815.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['星级酒店', '八小时工作制', '五险一金', '夜班补贴', '员工公寓']",自来水公司员工,4500.0,True
员工餐厅服务员（公司内部员工餐厅）,4000-5000元,4000.0,5000.0,12,成都兴邦咨询有限公司,100-299人,民营,咨询服务,成都,武侯·肖家河,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC133567930J40586806915.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['中餐厅', '食品健康证（A类）', '一般健康证（B类）', '包吃']",自来水公司员工,4500.0,True
项目经理市政污水处理自来水厂,8000-10000元,8000.0,10000.0,12,郑州江宇水务工程有限公司,20-99人,民营,环保,郑州,管城·南曹,3-5年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC253884017J00456390402.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['设备安装', '环境科学与工程', '水质分析', '建造师', '安装调试']",自来水公司员工,9000.0,True
听漏自来水技术员,6000-8000元,6000.0,8000.0,12,成都星时光游乐设备有限公司,100-299人,民营,文体/办公设备制造,上海,闵行·颛桥,经验不限,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1417327060J40891583915.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,['水环境治理'],自来水公司员工,7000.0,True
诚聘普工/操作工-六险-包住,5000-7000元,5000.0,7000.0,12,河南科益气体股份有限公司,100-299人,上市公司,石油/石化,郑州,管城,经验不限,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC247223510J40762613107.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['社会保险', '厂内食堂', '包住', '月休四天', '月结']",自来水公司员工,6000.0,True
自来水给水项目工程专员,4000-6000元,4000.0,6000.0,12,天津市华禹自来水工程有限公司,20-99人,民营,工程施工,天津,河西·天塔,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC177599220J40847521115.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,['给排水'],自来水公司员工,5000.0,True
旅游公司员工,4000-8000元,4000.0,8000.0,12,北京万凤旅游有限公司,20-99人,民营,旅游服务,北京,西城·新街口,1-3年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1254663730J40680181607.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,['旅游'],自来水公司员工,6000.0,True
直聘公司员工司机,8000-15000元,8000.0,15000.0,12,杭州荣鑫达信息科技有限公司,新能源汽车,20-99人,,杭州,临平·南苑,3-5年,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1497680150J40724897616.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['三年驾龄', '无重大在事故', '无不良驾驶记录', '品行端正', '吃苦耐劳', '有赚钱欲望']",自来水公司员工,11500.0,True
自来水给水预算绘图,4000-6000元,4000.0,6000.0,12,天津市华禹自来水工程有限公司,20-99人,民营,工程施工,天津,河西·天塔,3-5年,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC177599220J40885145815.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['市政给排水', '给水系统', '有驾驶证']",自来水公司员工,5000.0,True
自来水项目运营副总经理,3-3.5万,30000.0,35000.0,12,钱江水利开发股份有限公司,1000-9999人,国企,电力/水利/热力/燃气,广州,天河·林和,10年以上,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CC153188610J40938046604.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,['净水'],自来水公司员工,32500.0,True
直聘公司员工C1司机,8000-15000元,8000.0,15000.0,12,杭州荣鑫达信息科技有限公司,新能源汽车,20-99人,,杭州,上城·九堡,经验不限,高中,自来水公司员工,http://www.zhaopin.com/jobdetail/CCL1497680150J40724873916.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,"['C1驾驶证', '货运司机', '商务司机', '客运司机', 'C2驾驶证']",自来水公司员工,11500.0,True
自来水工程施工员,3000-5000元,3000.0,5000.0,12,天津市华禹自来水工程有限公司,20-99人,民营,工程施工,天津,河西·天塔,1-3年,学历不限,自来水公司员工,http://www.zhaopin.com/jobdetail/CC177599220J40862024315.htm?refcode=4019&srccode=401903&preactionid=bc242d60-ebf8-4e30-bcdd-026329859c1e,['市政工程'],自来水公司员工,4000.0,True
数据库管理（证券公司正式员工）,1.6-2.5万,16000.0,25000.0,12,金慧科技,10000人以上,上市公司,互联网,上海,浦东·陆家嘴,3-5年,本科,自来水公司员工,http://www.zhaopin.com/jobdetail/CC612833320J40820801401.htm?refcode=4019&srccode=401903&preactionid=00b28bc1-6bbe-4ce0-b3fe-801b0d3299c3,"['Python', 'Shell', 'GoLang', 'SQL Server', '大数据平台选型/维护经验', '证券行业经验', 'Oracle', 'PostgreSQL', '3年以上数据库运维管理经验']",自来水公司员工,20500.0,True
网商银行 有员工食堂 公司各种社团 团建 福利好,6000-8000元,6000.0,8000.0,12,银雁科技服务集团,10000人以上,民营,计算机软件,深圳,南山·粤海,1年以下,大专,自来水公司员工,http://www.zhaopin.com/jobdetail/CC853113380J40816155009.htm?refcode=4019&srccode=401903&preactionid=00b28bc1-6bbe-4ce0-b3fe-801b0d3299c3,[],自来水公司员工,7000.0,True
NLP工程师,1.2-1.8万,12000.0,18000.0,12,鑫琪(苏州)新能源科技有限公司,新能源,100-299人,,苏州,张家港·凤凰,1-3年,硕士,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CCL1317787210J40827762811.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,['掌握NLP核心技术'],自然语言处理工程师,15000.0,True
NLP工程师,1.1-1.7万·15薪,11000.0,17000.0,15,南京莱斯网信技术研究院有限公司,100-299人,国企,网络/信息安全,南京,秦淮·月牙湖,1-3年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC860406460J40749089906.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['Python', 'NLP', '大模型', '文本生成']",自然语言处理工程师,14000.0,True
AI大模型NLP工程师（金融/量化方向）,1.2-2.2万·13薪,12000.0,22000.0,13,青岛威瑞富泰能源有限公司,20-99人,民营,贸易/进出口,杭州,西湖·蒋村,3-5年,硕士,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC310925230J40810011213.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['序列标注', '文本分类', '词性标注', 'Python', '量化交易', '行情识别', '向量数据库']",自然语言处理工程师,17000.0,True
NLP 工程师,2.5-3万,25000.0,30000.0,12,重庆达瓦合志影像科技有限公司,IT服务,300-499人,,北京,昌平·史各庄,1-3年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CCL1470160280J40788637816.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,[],自然语言处理工程师,27500.0,True
算法工程师（图像、点云、音频信号、NLP、数据挖掘）,2.5-4.5万,25000.0,45000.0,12,牧原股份,10000人以上,上市公司,农/林/牧/渔,南阳,卧龙区·王村乡,经验不限,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC495147320J40811865711.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['深度学习', '图像算法', '大模型算法']",自然语言处理工程师,35000.0,True
NLP算法工程师（驻场）,1-1.5万,10000.0,15000.0,12,彩讯科技股份有限公司,1000-9999人,上市公司,计算机软件,广州,黄埔·联和,1-3年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC189085310J40861748213.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['信息抽取', '文本分析', 'Python', '智能审查']",自然语言处理工程师,12500.0,True
算法工程师（AI/NLP/语音/图像/推荐/运筹）,1.5-3万·15薪,15000.0,30000.0,15,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,上海,浦东·金桥,经验不限,学历不限,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CCL1480117890J40745672005.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['深度学习', '机器学习', '大模型算法', 'Python', 'C++', 'Java']",自然语言处理工程师,22500.0,True
NLP算法工程师,1-1.2万,10000.0,12000.0,12,软通动力信息技术(集团)股份有限公司,10000人以上,上市公司,互联网,深圳,龙岗·坂田,3-5年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC000544460J40793426916.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['PyTorch', 'TensorFlow', 'Python', '大模型', 'NLP算法']",自然语言处理工程师,11000.0,True
自然语言处理（NLP算法工程师）,2.3-3.5万,23000.0,35000.0,12,经纬中天,20-99人,民营,计算机软件,北京,海淀,3-5年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC120502630J40728052106.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['文本分析', '文本分类', '文本挖掘', '实体识别', 'Keras', 'PyTorch', 'CNTK', 'TensorFlow', '逻辑回归', '舆情监控', '搜索引擎']",自然语言处理工程师,29000.0,True
NLP算法工程师（AI智能体项目）,1-1.2万,10000.0,12000.0,12,软通动力信息技术(集团)股份有限公司,10000人以上,上市公司,互联网,深圳,龙岗·坂田,3-5年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC000544460J40793808016.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['PyTorch', 'Python', 'TensorFlow', '大模型', 'BAICHUAN', 'QWEN', 'LANGCHAIN']",自然语言处理工程师,11000.0,True
nlp算法工程师,1.3-2.6万,13000.0,26000.0,12,医智云信息科技(南京)有限公司,人工智能,20人以下,,南京,鼓楼·幕府山,1-3年,硕士,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CCL1485707780J40822707211.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['Python', 'RAG']",自然语言处理工程师,19500.0,True
AI/NLP/图像/推荐/运筹/运动控制算法工程师,2-4万·16薪,20000.0,40000.0,16,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,北京,海淀,经验不限,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CCL1480117890J40833274105.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['图像算法', '大模型算法']",自然语言处理工程师,30000.0,True
算法工程师nlp,1.5-2.5万,15000.0,25000.0,12,智洋创新科技股份有限公司,500-999人,上市公司,人工智能,济南,历城·港沟,5-10年,硕士,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC324628210J40981938104.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,['水利行业、智慧水利'],自然语言处理工程师,20000.0,True
nlp算法工程师,1-1.8万,10000.0,18000.0,12,软通动力信息技术(集团)股份有限公司,10000人以上,上市公司,互联网,深圳,龙岗·坂田,3-5年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC000544460J40790857416.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['Python', '大模型', '图像处理']",自然语言处理工程师,14000.0,True
算法工程师（NLP / 自然语言处理方向）,9000-18000元,9000.0,18000.0,12,山西世恒铁路技术有限公司,100-299人,民营,计算机软件,太原,小店·平阳路,经验不限,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC444938210J40833221710.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['PyTorch', 'TensorFlow', 'CNN', 'Python', 'NLP']",自然语言处理工程师,13500.0,True
NLP算法工程师,1-1.5万·13薪,10000.0,15000.0,13,苏州派维斯信息科技有限公司,20-99人,民营,计算机软件,苏州,虎丘·狮山,1-3年,硕士,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC469158680J40537076306.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,"['Python', 'PyTorch', 'TensorFlow', '自然语言算法工程师']",自然语言处理工程师,12500.0,True
运营商-NLP算法工程师-合肥,2-3万·14薪,20000.0,30000.0,14,科大讯飞股份有限公司,10000人以上,股份制企业,计算机软件,合肥,蜀山·南岗,3-5年,本科,自然语言处理工程师→NLP工程师,http://www.zhaopin.com/jobdetail/CC205108410J40981459104.htm?refcode=4019&srccode=401903&preactionid=80485ce4-5c14-46bd-8c2c-7d7ac9c7a9d2,['NIP'],自然语言处理工程师,25000.0,True
自由撰稿人,5000-8000元,5000.0,8000.0,12,绵阳市水井湾科技有限公司,20-99人,民营,电子商务,石家庄,长安·青园,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1375992620J40807469208.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,[],自由撰稿人,6500.0,True
兼职撰稿人,30元/次,,,12,河南达熹文化传媒有限公司,文化艺术/娱乐,20-99人,,焦作,山阳区·新城街道,经验不限,高中,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1475039180J40601252815.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['影视作品', '社科领域', '时尚领域', '时政领域', '科技领域', '历史类']",自由撰稿人,,False
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,西安,碑林·东关南街,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J40886677602.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['雅思', '托福', '英语六级']",自由撰稿人,6000.0,True
文章撰稿人,3000-5000元,3000.0,5000.0,12,洛阳市佳运医疗卫生用品有限公司,100-299人,民营,卫生服务,洛阳,偃师·商城,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC542540320J40879114612.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['文学领域', '传记类']",自由撰稿人,4000.0,True
论文撰稿人,5000-6000元,5000.0,6000.0,12,合肥市瑶海区旭小教育咨询服务部(个体工商户),培训/辅导服务,20人以下,,长春,南关·净月,1年以下,大专,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1502182960J40713448906.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,[],自由撰稿人,5500.0,True
线上撰稿/兼职/居家/线上/大学生,20元,,,12,郑州妙渊堂网联科技有限公司,500-999人,民营,互联网,南京,鼓楼·湖南路,经验不限,学历不限,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1238620830J40876930712.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,[],自由撰稿人,,False
撰稿人/原创编辑,6000-10000元,6000.0,10000.0,12,西安斯奈特信息科技有限公司,100-299人,民营,广告/营销,西安,雁塔·丈八沟,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC479216480J40357461216.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['新闻稿', '人物通讯稿', '教育领域', '新闻领域', '文化领域']",自由撰稿人,8000.0,True
编辑撰稿,2000-4000元,2000.0,4000.0,12,焦作文昌脑病医院,100-299人,民营,医院,焦作,马村街道,1-3年,大专,自由撰稿人,http://www.zhaopin.com/jobdetail/CC486353480J40165791901.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['网文编辑', '运营编辑', '健康类', '社科类', '少儿类']",自由撰稿人,3000.0,True
作者/撰稿人,4000-8000元,4000.0,8000.0,12,南昌百晓生文化有限责任公司,20-99人,民营,新媒体,南昌,新建,1年以下,学历不限,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1463979280J40783775711.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['小说作品', '种田类', '推理类', '民国类', '名媛类', '亲子类', '剧情类', '穿越类']",自由撰稿人,6000.0,True
经济撰稿编辑,5000-8000元,5000.0,8000.0,12,河北优盛文化传播有限公司,20-99人,民营,广播/影视,石家庄,新华·天苑,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC662253820J40739527713.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,['图书'],自由撰稿人,6500.0,True
新媒体撰稿人,8000-12000元,8000.0,12000.0,12,向爱行(河北)文化传媒有限公司,20-99人,民营,企业服务,廊坊,三河市·康城街道,3-5年,大专,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1513485750J40851890213.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,[],自由撰稿人,10000.0,True
