job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,salary_avg,salary_annual_est,experience_std,education_std,experience_years,salary_level,has_salary
初高中化学教师（五险一金/小白带薪培训/生源稳定/就近分配）,8000-12000元,8000.0,12000.0,12,大连市沙河口区百时教育培训学校有限公司,1000-9999人,民营,培训/辅导服务,大连,沙河口·西安路,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC838133460J40831939305.htm?refcode=4019&srccode=401903&preactionid=2832dcc1-396e-4c37-9f54-713cde3f055b,"['高中', '初中', '一对一授课', '小班授课', '线下授课', '授课老师']",10000.0,120000.0,不限,本科,,10K-15K,True
实施顾问,5000-10000元·13薪,5000.0,10000.0,13,斯沃特(大连)信息技术有限公司,20-99人,合资,计算机软件,大连,甘井子·凌水,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC391443680J40259568803.htm?refcode=4019&srccode=401903&preactionid=2832dcc1-396e-4c37-9f54-713cde3f055b,"['ERP系统', '财务系统', '供应链系统', '仓储系统', '采销系统', '供应商管理系统']",7500.0,97500.0,不限,大专,,5K-10K,True
急聘模具工-包吃包住,5000-7000元,5000.0,7000.0,12,共立精机(大连)有限公司,100-299人,外商独资,金属制品业,大连,金州·湾里,3-5年,学历不限,,http://www.zhaopin.com/jobdetail/CC132899170J40159911203.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['钳工', '铸造工艺', '精密模具领域']",6000.0,72000.0,3-5年,不限,4.0,5K-10K,True
供应链顾问,1-1.5万,10000.0,15000.0,12,北京时代商联供应链科技有限公司,20-99人,民营,专业技术服务,大连,中山·青泥洼桥,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC157154710J40712641402.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['零售供应链', '电商供应链', '医药供应链', '计划、采购、分销', '计划、补货']",12500.0,150000.0,3-5年,本科,4.0,10K-15K,True
人事行政总监,1.2-1.5万,12000.0,15000.0,12,大连金普新区洁雅口腔医院有限公司,100-299人,医院,卫生服务,大连,金州·马桥子,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC820130080J40844114202.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['人力资源规划', '高级人力资源管理师', '口腔', '医院', '医疗']",13500.0,162000.0,5-10年,大专,7.5,10K-15K,True
人间戏精本精,5000-10000元,5000.0,10000.0,12,大连贵有传媒有限公司,100-299人,民营,广播/影视,大连,西岗·人民广场,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1358386600J40867064302.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,['短视频'],7500.0,90000.0,不限,不限,,5K-10K,True
技术支持工程师,6000-10000元,6000.0,10000.0,12,大连中瑞科技有限公司,20人以下,民营,仪器仪表制造,大连,沙河口·西安路,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC504322520J40516607002.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,[],8000.0,96000.0,3-5年,本科,4.0,5K-10K,True
生产技术员,4000-5000元,4000.0,5000.0,12,营口阿部配线有限公司,500-999人,合资,汽车研发/制造,大连,金州·马桥子,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC577276720J40796957612.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['AutoCAD', '汽车线束']",4500.0,54000.0,1-3年,大专,2.0,5K以下,True
物流单证员,4000-5000元·13薪,4000.0,5000.0,13,大康(大连)国际物流有限公司,20人以下,股份制企业,货运/物流/仓储,大连,中山·青泥洼桥,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC666012820J40624010112.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,[],4500.0,58500.0,1-3年,大专,2.0,5K以下,True
ai架构师,1.5-1.6万,15000.0,16000.0,12,大连思恒科技有限公司,20-99人,民营,计算机软件,大连,甘井子·凌水,10年以上,本科,,http://www.zhaopin.com/jobdetail/CC831821360J40859250413.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['Express', 'Koa', 'AI应用架构设计', 'LLM核心技术实现', '向量数据库优化']",15500.0,186000.0,10年以上,本科,12.0,15K-20K,True
网站工程师,4000-5000元,4000.0,5000.0,12,大连卓聘科技有限公司,100-299人,民营,企业服务,大连,甘井子·凌水,经验不限,本科,,http://www.zhaopin.com/jobdetail/CCL1304414060J40838158314.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['CSS', 'HTML5']",4500.0,54000.0,不限,本科,,5K以下,True
货代销售（接受应届生实习）,150-200元/天,150.0,200.0,12,大连泽弘供应链管理有限公司,20-99人,民营,货运/物流/仓储,大连,中山·青泥洼桥,无经验,大专,,http://www.zhaopin.com/jobdetail/CCL1393374560J40840956414.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['英语', '水上运输', '实习', '应届']",175.0,2100.0,0年,大专,0.0,5K以下,True
Salesforce开发,1.2-1.7万,12000.0,17000.0,12,大连思恒科技有限公司,20-99人,民营,计算机软件,大连,甘井子·凌水,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC831821360J40861766113.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['CSS', 'JavaScript', 'HTML5', '英语可读写', 'SALESFORCE CL', 'VS CODE']",14500.0,174000.0,3-5年,大专,4.0,10K-15K,True
平面设计师,4000-5000元,4000.0,5000.0,12,智管家(大连)科技有限公司,20-99人,股份制企业,专业技术服务,大连,沙河口·星海湾,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC302477530J40854609113.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['标识导视设计', '方案设计', 'VI设计']",4500.0,54000.0,不限,大专,,5K以下,True
机械设计实习生/助理机械设计师,3000-5000元·13薪,3000.0,5000.0,13,约翰哈特科技(大连)有限公司,20人以下,民营,工业自动化,大连,金州·董家沟,无经验,学历不限,,http://www.zhaopin.com/jobdetail/CC204333120J40776610713.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,[],4000.0,52000.0,0年,不限,0.0,5K以下,True
办公室文员,3000-5000元,3000.0,5000.0,12,大连阪部机械有限公司,金属制品业,20-99人,,大连,金州·湾里,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC815212760J40875667912.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,[],4000.0,48000.0,1-3年,大专,2.0,5K以下,True
跨境电商运营专员,6000-10000元,6000.0,10000.0,12,大连柠檬釉科技有限公司,100-299人,民营,电子商务,大连,中山·青泥洼桥,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1474352380J40780403516.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['亚马逊', '精品运营']",8000.0,96000.0,不限,不限,,5K-10K,True
护士/接受应届,3000-5000元,3000.0,5000.0,12,大连辛寨子中西医结合医院,100-299人,医院,医院,大连,甘井子·辛寨子,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC346480430J40576092116.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,['护士资格证'],4000.0,48000.0,不限,不限,,5K以下,True
服装生产技术人员,6000-8000元,6000.0,8000.0,12,大连璐易美贸易有限公司,100-299人,民营,贸易/进出口,大连,甘井子·辛寨子,3-5年,学历不限,,http://www.zhaopin.com/jobdetail/CC120903590J40722379007.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['面料/其他纺织品', '服装']",7000.0,84000.0,3-5年,不限,4.0,5K-10K,True
物流调度专员,5000-6000元,5000.0,6000.0,12,大连柠檬釉科技有限公司,100-299人,民营,电子商务,大连,中山·青泥洼桥,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CCL1474352380J40750176616.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['五险一金', '交通补贴', '绩效奖金', '餐饮补贴']",5500.0,66000.0,1-3年,不限,2.0,5K-10K,True
合约档案主管,6000-8000元,6000.0,8000.0,12,大连恒基建设科技(集团)有限公司,100-299人,民营,咨询服务,大连,金州·马桥子,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC136791140J40821491707.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['合同管理', '工程监理资料']",7000.0,84000.0,3-5年,本科,4.0,5K-10K,True
工程维修工,4000-5000元,4000.0,5000.0,12,成都嘉诚新悦物业管理集团有限公司济南分公司,1000-9999人,民营,物业管理,大连,金州·董家沟,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CC558822780J40742831206.htm?refcode=4019&srccode=401903&preactionid=c8dcee52-7ef4-476d-9c9a-e9737f69fd0a,"['配电设备', '水电管道', '特种作业操作证 （低压电工）']",4500.0,54000.0,1-3年,不限,2.0,5K以下,True
实习律师,3000-6000元,3000.0,6000.0,12,重庆沁山律师事务所,20人以下,民营,法律服务,重庆,江北·寸滩,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC339441831J00239722308.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,['实习律师'],4500.0,54000.0,1-3年,本科,2.0,5K以下,True
财务外包总监,1-2万,10000.0,20000.0,12,重庆正仁企业管理有限公司,20-99人,民营,企业服务,重庆,渝北·天宫殿,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC848641210J40760211801.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['财务分析', '税务管理', 'IPO项目', '会计师事务所', '代账公司', '会计高级职称']",15000.0,180000.0,5-10年,大专,7.5,15K-20K,True
设备部经理(J10535),1.8-2.5万,18000.0,25000.0,12,植恩生物技术股份有限公司,500-999人,民营,医药制造,重庆,九龙坡·金凤,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC121009980J40792448301.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['机械设备维保', '设备升级改造', '制冷设备', '空调设备', '工程机械设备']",21500.0,258000.0,3-5年,本科,4.0,20K-30K,True
海运操作客服（五险一金+周末双休）,4000-6000元,4000.0,6000.0,12,深圳南区人瑞人力资源服务有限公司,10000人以上,上市公司,企业服务,重庆,渝中·朝天门,1年以下,大专,,http://www.zhaopin.com/jobdetail/CCL1289361510J40814289601.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['水上运输', '欧美区域', '英语可作为工作语言', '物流管理', '货运操作']",5000.0,60000.0,0-1年,大专,0.5,5K-10K,True
大健康事业合伙人,面议,,,12,泰康人寿保险有限责任公司,10000人以上,股份制企业,保险,重庆,渝中·解放碑,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC229745320J40816731201.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['市场事业部', '销售事业部', '产品事业部']",,,不限,大专,,面议,False
5000起给退休老人招做饭保姆,5000-8000元,5000.0,8000.0,12,重庆门口家政有限公司,20-99人,民营,家政服务,重庆,渝中·上清寺,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1477537980J40804963401.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,['身体健康'],6500.0,78000.0,不限,不限,,5K-10K,True
4800双休海运文员（不销售）,4000-6000元·13薪,4000.0,6000.0,13,深圳南区人瑞人力资源服务有限公司,10000人以上,上市公司,企业服务,重庆,渝中·朝天门,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1289361510J40818122901.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['英语', '国际物流', '单证']",5000.0,65000.0,1-3年,大专,2.0,5K-10K,True
国际药品注册专员,100-200元/天,100.0,200.0,12,植恩生物技术股份有限公司,500-999人,民营,医药制造,重庆,九龙坡·金凤,无经验,本科,,http://www.zhaopin.com/jobdetail/CC121009980J40823400601.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,['进口药品注册'],150.0,1800.0,0年,本科,0.0,5K以下,True
变压器试验员,3000-6000元,3000.0,6000.0,12,重庆望变电气(集团)股份有限公司,1000-9999人,民营,电力/水利/热力/燃气,重庆,长寿·晏家,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC274321480J40725421401.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,[],4500.0,54000.0,1-3年,大专,2.0,5K以下,True
周末双休物流文员（朝9晚6）,4000-6000元,4000.0,6000.0,12,深圳南区人瑞人力资源服务有限公司,10000人以上,上市公司,企业服务,重庆,渝中·朝天门,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1289361510J40743764201.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['水上运输', '北美区域', '欧美区域', '南美/拉美区域', '英语可作为工作语言', '周末双休', '单证/清关/订舱']",5000.0,60000.0,不限,大专,,5K-10K,True
托班英语助教（财富校区）,3000-5000元,3000.0,5000.0,12,重庆小马波悦文化传播有限公司,20-99人,民营,培训/辅导服务,重庆,渝北·鸳鸯,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1374546140J40381971702.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,['双语教师'],4000.0,48000.0,不限,大专,,5K以下,True
煎生煎包,5000-6000元,5000.0,6000.0,12,重庆谭德七餐饮管理有限公司,100-299人,民营,餐饮服务,重庆,渝中·解放碑,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1268465190J40826293801.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['炸工', '小吃店', '加班补贴']",5500.0,66000.0,不限,不限,,5K-10K,True
重庆医疗器械维护代表,5000-8000元,5000.0,8000.0,12,深圳泓光医学技术有限公司,20-99人,民营,医疗设备/器械,重庆,九龙坡·渝州路,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1509531790J40820529911.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['三类医疗器械', '二类医疗器械', '有源医疗器械', '医疗耗材', '医疗设备', '放射科器械']",6500.0,78000.0,不限,大专,,5K-10K,True
安管班长（海康威视、包住）,5000-6000元,5000.0,6000.0,12,中海物业管理有限公司重庆分公司,10000人以上,国企,物业管理,重庆,大渡口·跳磴,经验不限,高中,,http://www.zhaopin.com/jobdetail/CC388875410J40814509711.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['安管班长', '保安']",5500.0,66000.0,不限,高中,,5K-10K,True
主管会计,6000-8000元,6000.0,8000.0,12,重庆宸扬检测技术有限公司,20-99人,民营,化工,重庆,两江新区,5-10年,本科,,http://www.zhaopin.com/jobdetail/CCL1479403120J40825913911.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['总账', '成本管理', '税务管理']",7000.0,84000.0,5-10年,本科,7.5,5K-10K,True
龙湖重庆数据洞察岗位,1.5-2万,15000.0,20000.0,12,龙湖集团,10000人以上,上市公司,房地产开发,重庆,两江新区,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC375739230J40822501011.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['数据分析能力', '房地产销售']",17500.0,210000.0,3-5年,本科,4.0,15K-20K,True
医疗器械认证体系专员,5000-10000元,5000.0,10000.0,12,重庆银钢科技(集团)有限公司,100-299人,民营,汽车研发/制造,重庆,北碚,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC818523960J40826559011.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['内勤管理', '资质认证']",7500.0,90000.0,1-3年,大专,2.0,5K-10K,True
质量工程师,6000-10000元,6000.0,10000.0,12,重庆兰羚天和科技有限公司,300-499人,股份制企业,金属制品业,重庆,渝北·石船,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC313062630J40730228006.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,['汽车零配件行业'],8000.0,96000.0,3-5年,大专,4.0,5K-10K,True
川渝区域培训经理,6000-7000元,6000.0,7000.0,12,杭州童伴贸易有限公司,20-99人,民营,贸易/进出口,重庆,渝中·大溪沟,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC396102220J40744839106.htm?refcode=4019&srccode=401903&preactionid=a594ba14-7cd7-4595-8abd-7133a122444c,"['外部培训', '产品知识培训', '销售业务培训']",6500.0,78000.0,1-3年,大专,2.0,5K-10K,True
工艺技术-结构,8000-15000元,8000.0,15000.0,12,重庆金芯麦斯传感器技术有限公司,100-299人,其它,电子/半导体/集成电路,重庆,渝北,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1238657600J40821387601.htm?refcode=4019&srccode=401903&preactionid=2421444c-912f-44e5-8f9b-b7583f47a9b0,"['工艺设计', '新品导入（NPI）', '仿真设计', '总装工艺', '焊接工艺', '工装夹具设计', '产线管理']",11500.0,138000.0,1-3年,本科,2.0,10K-15K,True
安全工程师（工作地点：重庆开州）,5000-7000元,5000.0,7000.0,12,重庆伊诺生化制品有限公司,100-299人,民营,医药制造,重庆,开州·赵家,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC619025720J40826831901.htm?refcode=4019&srccode=401903&preactionid=2421444c-912f-44e5-8f9b-b7583f47a9b0,['医院'],6000.0,72000.0,3-5年,大专,4.0,5K-10K,True
中医针灸推拿医师,4000-6000元,4000.0,6000.0,12,重庆金药方医学研究有限公司,500-999人,民营,医疗设备/器械,重庆,九龙坡·杨家坪,经验不限,中专/中技,,http://www.zhaopin.com/jobdetail/CCL1326450560J40844440902.htm?refcode=4019&srccode=401903&preactionid=2421444c-912f-44e5-8f9b-b7583f47a9b0,"['中医医生', '推拿师', '康复治疗师', '针灸师', '中医养生', '健康管理师', '小儿推拿师', '按摩师', '内科', '保健', '康复']",5000.0,60000.0,不限,中专,,5K-10K,True
抖音项目运营负责人,1-2万,10000.0,20000.0,12,重庆观复万物文化传媒有限公司,20-99人,民营,在线生活服务（O2O）,重庆,两江新区,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CCL1519138530J40917356502.htm?refcode=4019&srccode=401903&preactionid=2421444c-912f-44e5-8f9b-b7583f47a9b0,"['抖音', '团购']",15000.0,180000.0,1-3年,不限,2.0,15K-20K,True
仿真应用岗,1.2-1.8万·13薪,12000.0,18000.0,13,重庆长江电工工业集团有限公司,1000-9999人,国企,船舶/航空/航天/火车制造,重庆,南岸·长生桥,5-10年,硕士,,http://www.zhaopin.com/jobdetail/CC203234910J40776590602.htm?refcode=4019&srccode=401903&preactionid=2421444c-912f-44e5-8f9b-b7583f47a9b0,['结构仿真'],15000.0,195000.0,5-10年,硕士,7.5,15K-20K,True
（优质药企）质量管培生,6000-8000元,6000.0,8000.0,12,远大医药,10000人以上,合资,医药制造,重庆,綦江·古南,经验不限,硕士,,http://www.zhaopin.com/jobdetail/CC120101230J40837698905.htm?refcode=4019&srccode=401903&preactionid=2421444c-912f-44e5-8f9b-b7583f47a9b0,"['中成药', 'QA', 'QC', '质量体系管理', 'GMP认证']",7000.0,84000.0,不限,硕士,,5K-10K,True
口腔医助/洁牙师（月休4天）,4000-6000元,4000.0,6000.0,12,福州登特口腔医院有限公司,100-299人,民营,卫生服务,福州,鼓楼·东街,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC311233530J40348714501.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,['助理医师执业证（口腔）'],5000.0,60000.0,1-3年,大专,2.0,5K-10K,True
方案经理（农业水利）,1.1-2.2万,11000.0,22000.0,12,大禹节水,1000-9999人,上市公司,电力/水利/热力/燃气,福州,鼓楼·洪山,5-10年,本科,,http://www.zhaopin.com/jobdetail/CC339959980J40789668807.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,[],16500.0,198000.0,5-10年,本科,7.5,15K-20K,True
福建/银行信用卡电话催收+高薪,7000-14000元,7000.0,14000.0,12,CBC(北京)信用管理有限公司,1000-9999人,外商独资,咨询服务,福州,台江·新港,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC131304190J40914916308.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['电话催收', 'M0催收', 'M1催收', 'M2催收']",10500.0,126000.0,不限,大专,,10K-15K,True
pmc生产计划员,6000-8000元,6000.0,8000.0,12,福建鑫创兴晟制造有限公司,通用设备制造,20-99人,,福州,闽侯·南屿,3-5年,学历不限,,http://www.zhaopin.com/jobdetail/CCL1486390940J40615715006.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,['生产物料管理'],7000.0,84000.0,3-5年,不限,4.0,5K-10K,True
新媒体/短视频 拍摄剪辑师,4000-5000元,4000.0,5000.0,12,北京市京师(福州)律师事务所,20-99人,律师事务所,法律服务,福州,鼓楼·温泉,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1306778040J40829557910.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['短视频', 'PR', 'PS', '剪映']",4500.0,54000.0,不限,不限,,5K以下,True
机械工程师（9-12w）,6000-9000元,6000.0,9000.0,12,芜湖之乐轴承有限公司,工业自动化,1000-9999人,,福州,仓山·下渡,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC451771530J40821440111.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['安装/调试', '设计', '制图设计', '工艺设计']",7500.0,90000.0,不限,本科,,5K-10K,True
监理员（应届毕业生可）,4000-6000元,4000.0,6000.0,12,福建省冶金工业设计院有限公司,100-299人,国企,工程技术与设计服务,福州,晋安·岳峰,1年以下,大专,,http://www.zhaopin.com/jobdetail/CC417324810J40873231412.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['房建工程', '安装工程', '装饰装修工程']",5000.0,60000.0,0-1年,大专,0.5,5K-10K,True
【福清】初中理科教师（数学/物理）,7000-11000元,7000.0,11000.0,12,福州市鼓楼区星火教育培训中心,培训/辅导服务,300-499人,,福州,福清·音西,经验不限,本科,,http://www.zhaopin.com/jobdetail/CCL1355500580J40875314612.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['数学', '物理', '初中', '线下授课', '小班授课', '一对一授课', '授课老师', '教学经验', 'K12']",9000.0,108000.0,不限,本科,,5K-10K,True
审计管培生,7000-12000元·13薪,7000.0,12000.0,13,永荣控股集团,10000人以上,民营,石油/石化,福州,台江·鳌峰,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC295340810J40873970012.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,['内部审计'],9500.0,123500.0,不限,本科,,5K-10K,True
运维主管,7000-10000元·13薪,7000.0,10000.0,13,中广核贝谷科技有限公司,300-499人,国企,IT服务,福州,长乐·湖南,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC177052220J40878412712.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['项目实施', '运维管理']",8500.0,110500.0,3-5年,本科,4.0,5K-10K,True
急招普工/操作工 包住,5000-6000元,5000.0,6000.0,12,福州福百惠企业管理有限公司,10000人以上,民营,商业代理服务,福州,马尾·马尾,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1239389850J40860971913.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,['两班倒'],5500.0,66000.0,不限,不限,,5K-10K,True
招聘折弯工-月入7000,6000-7000元,6000.0,7000.0,12,福州鸿伟仪创智能科技有限公司,金属制品业,20-99人,,福州,连江·琯头,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1519821630J40859577013.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['数控折弯机', 'CAD图纸识图', '工艺分析', '生产调度配合']",6500.0,78000.0,不限,不限,,5K-10K,True
技术总工,2-3.5万·13薪,20000.0,35000.0,13,福建环信循环科技股份有限公司,100-299人,民营,环保,福州,闽侯·荆溪,5-10年,本科,,http://www.zhaopin.com/jobdetail/CCL1301550350J40842455814.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,[],27500.0,357500.0,5-10年,本科,7.5,20K-30K,True
招普工/操作工-月入7000（四人间-包住）,6000-7000元,6000.0,7000.0,12,福州福百惠企业管理有限公司,300-499人,民营,商业代理服务,福州,福清·阳下,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1239389850J40860262013.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['两班倒', '包装工', '组装工', '分拣工']",6500.0,78000.0,不限,不限,,5K-10K,True
售前工程师/销售（深信服）实习,3000-4000元,3000.0,4000.0,12,福建浩瑞通信工程有限公司,100-299人,民营,通信/网络设备,福州,晋安·新店,无经验,大专,,http://www.zhaopin.com/jobdetail/CC610720020J40578015916.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['软件产品', '云服务产品', '网络通信设备']",3500.0,42000.0,0年,大专,0.0,5K以下,True
渠道售后/双休,9000-18000元,9000.0,18000.0,12,厦门幸福苑养老服务有限公司,养老/孤儿/看护,20-99人,,福州,仓山·对湖,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1513647330J40915023615.htm?refcode=4019&srccode=401903&preactionid=f6ef1475-ea9c-4a8c-b806-fae21e5a0218,"['电话销售', '网络销售', '渠道销售', '电话客服', '网络客服', '陌拜']",13500.0,162000.0,1-3年,大专,2.0,10K-15K,True
设备工程师（宁德）,1-1.6万·16薪,10000.0,16000.0,16,宁德新能源科技有限公司,10000人以上,合资,新能源,福州,仓山·盖山,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC231726610J40784682114.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['安装/调试', '维修/保养']",13000.0,208000.0,1-3年,本科,2.0,10K-15K,True
朴朴大仓原料质检,4000-6000元·13薪,4000.0,6000.0,13,福州朴朴电子商务有限公司,10000人以上,民营,互联网,福州,闽侯·南通,经验不限,中专/中技,,http://www.zhaopin.com/jobdetail/CC408522280J40837039610.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['药物残留检验', '包材检验', '农产品', '水产品', '饮料饮品', '功能食品', '休闲食品', '方便食品', '宠物食品', '调味品', '需要出差']",5000.0,65000.0,不限,中专,,5K-10K,True
